Year,Region,Total,Crimes against the person,Murder,Intentional murder,Attempted murder,Killing a newborn,Pushing to suicide,Lust,Molestation,Rape,Attempted rape,Pimping,Forced homosexualism,Body injury,Severe body injury,Kidnapping,Keeping hostage,Human trafficing,Crime against property,Robbery,Armed robbery,Armed robbery with firearms,Stealing,Pickpocketing,Breaking and entering,Office break in,Store break in,Vehicle break in ,Fraud,Extortion,Generally dangerous crime,Arson,Damage through explosion,Illegal firearms ownership,Vehicle theft,Falsifying license plates,Illegal entry of a vehicle,Crimes related to drugs,Smuggling,"Production, possession, distribution, carrying"
2005,Pazardzhik,60.41905855,63.5451505,13.04347826,100,100,100,2.43902439,84.61538462,93.33333333,83.33333333,100,76.19047619,100,66.66666667,0,85.71428571,0,88.88888889,50.72599532,60.56338028,0,0,49.74930362,23.61111111,34.13654618,51.51515152,38.88888889,28.77697842,40.90909091,75,79.35723115,19.04761905,0,81.08108108,11.11111111,100,0,84.21052632,0,82.85714286
2005,Pernik,60.53435115,85.19637462,57.14285714,60,100,0,75,90.47619048,100,66.66666667,100,0,100,87.1657754,100,83.33333333,0,0,40.24725275,70.58823529,50,0,35.07588533,44.23076923,26.66666667,41.17647059,25.74257426,19.62616822,58.62068966,57.14285714,84.83754513,13.79310345,0,71.79487179,37.5,63.63636364,0,84.21052632,0,84.21052632
2005,Pleven,59.93954894,75,69.56521739,62.5,85.71428571,100,0,92.68292683,92.85714286,93.33333333,66.66666667,100,100,69.23076923,0,100,0,0,44.97571909,49.40711462,0,0,43.40634779,42.5,35.41247485,41.28440367,37.01923077,24.38016529,38.0952381,66.66666667,87.51091703,14.70588235,0,88.13559322,22.64150943,20,0,83.78378378,0,83.33333333
2005,Plovdiv,55.99401749,76.06837607,71.11111111,92.30769231,100,0,0,80.51948052,90,82.60869565,100,62.5,100,73.33333333,66.66666667,78.94736842,0,25,41.43605086,48.72389791,48,37.5,36.3526861,22.22222222,33.35815339,24.24242424,38.46153846,23.13253012,70.79207921,52.38095238,79.40630798,26.98412698,25,96.42857143,31.42857143,50,66.66666667,91.39465875,0,91.36904762
2005,Razgrad,74.98568975,96.27329193,100,100,100,100,0,95.23809524,100,100,0,100,100,95.6043956,100,100,0,0,65.51111111,80,0,0,63.97058824,28.57142857,39.3258427,28.57142857,60,43.75,44.44444444,100,90.53254438,36.84210526,0,92.30769231,22.22222222,100,0,100,0,100
2005,Ruse,63.63055289,81.08108108,63.63636364,66.66666667,100,0,0,85.18518519,92.85714286,72.72727273,100,0,100,75,100,80,0,100,53.96607061,64.16666667,50,0,52.19399538,60.75949367,41.11310592,39.79591837,45.85365854,36.65158371,43.67816092,75,89.36605317,34.7826087,0,71.42857143,100,50,100,92.98245614,0,92.72727273
2005,Silistra,65.31365314,74.66666667,50,100,100,0,0,73.91304348,77.77777778,72.72727273,0,50,0,73.52941176,0,0,0,0,52.36966825,83.33333333,0,0,50.4,50,38.7434555,50,37.5,42.42424242,43.75,50,88.92215569,18.18181818,0,100,100,0,0,86.66666667,0,86.66666667
2005,Sliven,65.38908246,65.58441558,85.71428571,100,66.66666667,0,100,74.19354839,85.71428571,44.44444444,0,100,100,63.73626374,0,60,0,66.66666667,58.28534869,64.58333333,0,0,60.27293404,41.66666667,42.53731343,61.44578313,53.47222222,24.61538462,44,80,79.54866008,25,0,66.66666667,40,0,0,88.0952381,0,88.0952381
2005,Smolyan,86.2745098,80.43478261,83.33333333,100,100,0,0,83.33333333,100,50,0,100,0,81.81818182,0,0,0,0,80.54054054,0,0,0,81.78694158,100,68.35443038,75,87.5,84.7826087,50,100,96.27118644,66.66666667,0,92.30769231,0,0,0,75,0,71.42857143
2005,Sofia  city,57.89308275,77.62923351,37.03703704,54.28571429,81.48148148,33.33333333,3.448275862,80,78.08219178,85.10638298,100,70.58823529,87.5,80.62622309,60,91.89189189,100,50,55.05413433,63.17715959,67.05882353,60.71428571,52.65013712,73.04890739,40.79975642,28.59922179,70.30511388,54.20752566,62.32741617,76.92307692,50.77497924,16.99346405,22.22222222,77.77777778,34.7826087,8.013937282,89.74358974,95.93114241,0,96.05988968
2005,Sofia,64.43671394,83.57487923,76.19047619,81.81818182,100,0,0,86.66666667,100,100,0,0,100,83.33333333,100,85.71428571,0,0,46.88243693,66.1971831,0,0,43.17059792,48.48484848,35.18248175,38.0952381,41.66666667,23.88059701,70.58823529,100,87.52066116,9.523809524,0,100,38.46153846,60,0,72.72727273,0,77.77777778
2005,Stara Zagora,60.46814044,77.08333333,66.66666667,85.71428571,100,0,38.46153846,95.83333333,100,100,0,83.33333333,100,75.6097561,66.66666667,87.5,100,60,46.23044097,56.41025641,0,0,44.95677233,45.23809524,41.38438881,35.55555556,45.45454545,26.12612613,50,63.63636364,82.91338583,26.2295082,0,89.55223881,50,66.66666667,100,76.40449438,0,75.86206897
2005,Targovishte,81.97638285,94.07407407,80,100,0,0,0,94.11764706,100,100,100,50,0,93.58974359,100,100,0,100,71.33182844,90,0,0,69.74431818,59.09090909,57.89473684,60,51.89873418,54.54545455,59.61538462,50,95.03239741,63.63636364,0,100,20,0,100,85.71428571,0,85.71428571
2005,Haskovo,65.57742295,77.3255814,100,100,100,0,0,78.18181818,93.75,77.27272727,60,66.66666667,0,75,100,50,0,75,49.18809202,64.81481481,0,0,47.27132975,44.7761194,43.42507645,38.46153846,36.62790698,50,53.84615385,50,86.89492326,24.13793103,0,86.84210526,20,28.57142857,100,78.04878049,0,78.04878049
2005,Shumen,63.40125392,72.07792208,77.77777778,100,100,100,33.33333333,78.125,76.92307692,87.5,100,25,100,67.04545455,0,100,0,100,54.86071632,73.17073171,100,100,52.61324042,28.57142857,38.31168831,43.18181818,46.78899083,32.5,38,83.33333333,87.05179283,35,0,85,37.5,66.66666667,100,90.90909091,0,90.47619048
2005,Yambol,67.05336427,91.97530864,88.88888889,100,100,0,0,90,92.85714286,85.71428571,100,100,0,89.70588235,100,100,0,0,50.5800464,71.42857143,100,0,49.81818182,24.24242424,43.33333333,43.47826087,55.26315789,30.33707865,52.63157895,80,90.0390625,27.5862069,0,83.33333333,50,50,0,90.32258065,0,90.32258065
2005,Total,59.90066279,79.12359878,58.86524823,81.3559322,88.11881188,54.54545455,11.04651163,84.76374156,86.37532134,87.04225352,87.5,74.25742574,87.75510204,78.63785558,70.3125,84.73684211,100,68.25396825,49.22126745,59.16355887,58.38509317,50,46.63070717,51.6519546,37.63349569,35.17622668,51.51299901,40.73361259,59.48051948,70.72072072,75.10515866,21.65492958,14.28571429,85.86609989,21.27388535,17.97752809,90,90.77205882,66.66666667,91.45461451
2006,Blagoevgrad,53.55695633,75.94339623,50,100,0,0,0,75,85.71428571,91.66666667,0,46.15384615,100,72,66.66666667,75,0,66.66666667,37.82531194,60.6741573,100,0,34.89787049,24.03100775,21.93158954,21.21212121,37.97468354,20.12383901,56.06060606,100,80.31222897,15.09433962,50,80,37.5,28.57142857,100,81.93548387,0,82.46753247
2006,Burgas,44.81598318,65.89327146,66.66666667,90.90909091,100,0,0,61.11111111,75,72.22222222,100,0,50,60.08403361,63.63636364,80,0,50,35.47066849,44.17475728,50,100,32.86953379,21.05263158,27.77242044,21.12676056,40.33898305,19.66911765,56,85,63.7524558,9.090909091,0,92.68292683,11.94029851,16.66666667,12.5,82.88288288,40,84.90566038
2006,Varna,47.71234676,72.04502814,33.33333333,90.90909091,100,0,0,81.57894737,79.31034483,83.33333333,100,85.71428571,100,70.22058824,0,90,0,0,34.57076566,55.05226481,62.5,66.66666667,30.20503065,15.92039801,28.39313573,26.66666667,38.63134658,16.21621622,42.06896552,72,70.82742317,12.63157895,0,86.04651163,16.37426901,18.18181818,66.66666667,94.25837321,0,94.25837321
2006,Veliko Turnovo,54.86425339,73.33333333,54.54545455,66.66666667,100,0,0,75,90,66.66666667,0,100,0,76.11940299,0,75,0,0,42.47266611,42.46575342,50,0,41.88247012,29.50819672,25.42955326,17.24137931,37.74509804,32.94117647,23.91304348,100,81.80722892,14.58333333,0,80,35.71428571,50,100,81.25,0,80.64516129
2006,Vidin,52.78236915,56.16438356,25,50,0,0,0,77.77777778,66.66666667,100,0,0,0,53.84615385,0,50,0,100,41.18589744,57.89473684,0,0,39.22942207,26.08695652,26.71755725,25,28.20512821,20,50,100,80.52325581,11.11111111,0,90,60,0,0,75,0,75
2006,Vratsa,45.7471866,62.63157895,23.33333333,100,100,0,8.333333333,95,96.2962963,100,0,100,0,58.82352941,50,100,0,0,34.90181549,66.66666667,0,0,33.64171573,33.33333333,22.99465241,21.42857143,33.75796178,20.73170732,45,50,73.80319149,20,0,93.33333333,17.5,50,0,78.26086957,0,78.26086957
2006,Gabrovo,70.73970037,83.49514563,75,100,100,0,0,92,100,50,0,50,0,80.70175439,0,100,0,100,62.80227596,80,0,0,59.40838127,72.97297297,38.08290155,60,60.86956522,46.91358025,78.94736842,100,85.37634409,33.33333333,0,100,75,0,0,73.33333333,0,73.33333333
2006,Dobritch,57.40390674,72.59259259,43.75,100,100,0,0,70.58823529,100,66.66666667,100,0,100,75.30864198,75,66.66666667,0,100,43.82835101,53.06122449,100,100,41.62011173,36.73469388,29.76190476,25,39.79591837,18.6440678,59.375,100,83.39670469,22.22222222,0,100,20,20,0,87.5,0,87.5
2006,Kardzhali,68.14236111,69.01408451,33.33333333,100,33.33333333,0,0,75,100,80,0,0,100,74.41860465,0,0,0,0,53.96578538,50,0,0,52.23300971,66.66666667,41.31736527,64.28571429,50,44.92753623,71.42857143,100,87.6056338,45,0,50,66.66666667,100,0,53.84615385,0,50
2006,Kyustendil,50.25125628,69.23076923,66.66666667,100,100,0,0,87.5,66.66666667,100,100,100,100,70,100,100,0,0,39.65402528,66.66666667,0,0,37.96507213,75,31.10367893,46.15384615,45.96774194,29.72972973,50,100,73.8045738,10.34482759,0,78.26086957,25,0,0,53.125,0,60.86956522
2006,Lovech,54.50819672,70.58823529,90.90909091,85.71428571,100,100,0,66.66666667,50,60,100,0,0,66.21621622,100,100,0,50,40.81336238,68.18181818,0,0,38.87915937,16.66666667,30.37249284,16.66666667,38.04347826,54.54545455,32.85714286,100,79.38517179,4,0,81.81818182,15.38461538,0,0,78.94736842,0,82.35294118
2006,Montana,67.56535948,89.16666667,93.33333333,100,66.66666667,0,0,100,100,100,100,100,100,90.19607843,100,75,0,100,56.96439725,72.22222222,0,0,54.73901099,76.92307692,41.85303514,12.5,60,21.875,71.42857143,0,86.21908127,16.27906977,0,100,36.36363636,44.44444444,100,80.95238095,0,78.94736842
2006,Pazardzhik,54.69762419,60.94420601,25,57.14285714,66.66666667,0,0,75,100,80,100,50,0,64.21052632,100,33.33333333,0,100,45.11646915,44.89795918,100,0,43.87254902,29.57746479,28.10047096,52.30769231,27.5,14.28571429,54.45544554,50,75.58139535,3.703703704,0,81.08108108,5.555555556,0,0,89.74358974,0,89.74358974
2006,Pernik,47.45552338,71.75572519,17.64705882,0,66.66666667,0,0,91.66666667,100,80,100,100,0,77.02702703,0,66.66666667,0,0,31.10410095,53.19148936,0,0,28.70848708,14.28571429,23.02631579,30,30.82191781,17.94871795,46.66666667,100,79.27272727,17.14285714,0,83.33333333,0,16.66666667,100,63.88888889,0,65.625
2006,Pleven,52.40517059,67.04545455,69.56521739,81.81818182,100,0,0,82.14285714,84.61538462,90,100,33.33333333,0,65.30612245,50,60,0,50,37.36757624,42.57425743,50,0,35.83941606,37.5,28.34917891,27.20588235,40.1826484,24.43438914,28.94736842,75,84.17832168,28.57142857,33.33333333,97.5,16.32653061,57.14285714,0,84,0,84
2006,Plovdiv,52.60817308,71.45631068,36,83.33333333,100,33.33333333,2.777777778,80.3030303,70.83333333,80,100,83.33333333,85.71428571,77.39130435,100,80,0,0,37.86221455,37.71428571,28.57142857,33.33333333,33.53028065,30.34825871,29.57264957,26.76056338,40.2173913,16.9544741,72.96137339,58.33333333,76.16666667,22.22222222,0,76.31578947,28.57142857,33.33333333,83.33333333,88.12260536,0,88.07692308
2006,Razgrad,70.46101309,75.82417582,66.66666667,62.5,0,0,100,68.96551724,57.14285714,70.58823529,100,0,100,80.43478261,0,100,0,0,63.39210747,59.09090909,0,0,62.65286924,26.08695652,57.65765766,100,73.91304348,26.66666667,66.66666667,100,86.95652174,50,0,100,33.33333333,100,0,85.71428571,0,85.71428571
2006,Ruse,57.28282169,63.22580645,36.36363636,0,100,0,0,69.6969697,68.75,70,50,100,100,53.7037037,0,85.71428571,0,77.77777778,49.90723562,51.89873418,28.57142857,40,49.24942263,45.28301887,37.27422003,49.15254237,53.33333333,19.09090909,36.89320388,50,77.6290631,30.43478261,0,100,0,16.66666667,75,78.43137255,0,80
2006,Silistra,55.2025417,56.32183908,15.78947368,100,0,0,0,71.42857143,50,83.33333333,0,100,100,65.11627907,100,0,0,0,45.07042254,57.14285714,0,0,46.5648855,62.5,36.70212766,40,48.4375,27.77777778,38.46153846,0,76.65505226,31.25,0,77.77777778,0,50,0,76.92307692,0,75
2006,Sliven,56.92989525,49.60629921,42.85714286,33.33333333,100,0,100,54.54545455,57.14285714,87.5,50,0,0,42.66666667,0,50,0,71.42857143,51.4520202,46.15384615,0,0,54.75113122,47.82608696,36.84210526,53.33333333,43.68932039,33.33333333,38.70967742,50,69.79969183,21.21212121,50,62.5,16.66666667,33.33333333,0,69.56521739,0,69.56521739
2006,Smolyan,75.76974565,46.51162791,42.85714286,100,0,0,0,66.66666667,100,100,0,0,0,50,0,0,0,0,67.71428571,33.33333333,0,0,70.18867925,100,66.99029126,60,58.82352941,82.60869565,0,0,89.26174497,20,0,100,0,33.33333333,0,100,0,100
2006,Sofia  city,51.31366351,74.58945549,29.55974843,88.46153846,84,100,0,80.92105263,77.27272727,88.57142857,83.33333333,84.61538462,75,81.91489362,45.45454545,84.61538462,0,100,43.32798349,62.61160714,64.78873239,53.84615385,39.52371423,57.2519084,26.77140109,24.21602787,64.02223345,33.52461492,65.37162162,75.47169811,54.07777478,12.24489796,0,81.92771084,17.64705882,8.684863524,62.5,90.10830325,100,90.4657933
2006,Sofia,56.7529936,70.44334975,35.29411765,57.14285714,0,0,20,78.57142857,75,88.88888889,100,0,100,72.26890756,75,40,0,0,40.61176471,61.01694915,50,0,37.85488959,25,34.25925926,30.76923077,32.23140496,25,60.86956522,100,81.60291439,23.91304348,0,77.14285714,35.71428571,66.66666667,100,91.66666667,0,90.90909091
2006,Stara Zagora,46.90215338,64.28571429,40.47619048,100,100,0,19.04761905,85.9375,83.87096774,90,66.66666667,100,100,60.62992126,80,80,0,75,35.12140034,49.60629921,50,50,35.28637261,32.18390805,29.45973496,40,33.45864662,27.11111111,16.47058824,25,71.31147541,15.73033708,0,83.33333333,26.08695652,30.76923077,66.66666667,80,0,80.95238095
2006,Targovishte,78.37349398,86.36363636,37.5,100,50,0,0,81.81818182,100,66.66666667,0,100,0,89.65517241,100,100,0,100,71.15384615,100,0,0,69.57026713,84.61538462,56.2248996,25,56.09756098,68.60465116,57.77777778,0,92,81.81818182,0,100,100,0,100,75,0,75
2006,Haskovo,55.54396941,69.67213115,77.77777778,75,100,0,0,82.75862069,80,80,100,100,100,57.8125,0,100,0,75,40.14423077,48.97959184,50,50,38.57046527,28.88888889,35.77464789,40,38.33333333,44.34782609,43.90243902,75,78.96512936,15.15151515,0,80.55555556,40,25,75,71.69811321,100,69.3877551
2006,Shumen,58.27865689,55.85585586,22.22222222,100,0,50,0,47.61904762,55.55555556,16.66666667,100,33.33333333,100,66.66666667,0,0,0,50,51.93277311,46.66666667,0,0,49.64447317,18.75,26.78062678,43.75,40.81632653,29.62962963,67.85714286,0,76.40653358,33.33333333,0,86.95652174,75,0,100,60,0,50
2006,Yambol,59.6309631,74.54545455,90.90909091,88.88888889,100,100,0,82.60869565,83.33333333,85.71428571,0,100,0,64.70588235,0,66.66666667,0,100,48.64498645,70,100,100,51.24899275,40.74074074,49.14089347,54.54545455,45.61403509,24,27.5,0,82.5203252,26.31578947,0,90.90909091,46.66666667,80,0,76.92307692,100,75
2006,Total,53.41299974,70.00509251,38.87240356,81.76470588,86.48648649,46.15384615,3.461538462,78.48518112,79.94579946,81.5498155,82.05128205,65.48672566,87.87878788,70.79973118,64.51612903,78.4,0,70.96774194,42.53916531,53.84347826,56.8,50.98039216,40.29881657,40.54901961,29.38192668,32.25030084,48.13641165,28.20616883,53.71900826,73.37278107,71.19537142,17.71217712,10.71428571,84.91547464,21.09375,15.7712305,65.75342466,85.97733711,58.06451613,86.7780603
2007,Blagoevgrad,50.39201711,66.94560669,50,100,0,0,0,69.76744186,58.82352941,92.30769231,0,80,50,62.09677419,100,75,0,72.72727273,34.85804416,56.75675676,0,0,31.93359375,24.70588235,18.62917399,25.80645161,38.36206897,29.78723404,51.28205128,0,73.58326068,5.405405405,0,68.75,28.57142857,0,100,59.66850829,0,59.21787709
2007,Burgas,37.99283154,63.87096774,61.53846154,75,66.66666667,0,0,70.58823529,58.82352941,90,50,100,100,55.17241379,18.18181818,73.33333333,0,0,28.54524028,42.05128205,33.33333333,0,26.41242938,4.1015625,18.77655055,7.8125,26.69683258,17.31123389,37.82608696,53.33333333,59.80392157,8.181818182,0,74.19354839,7.317073171,23.07692308,20,75.75757576,100,75.53191489
2007,Varna,39.62804006,64.12825651,63.33333333,88.88888889,66.66666667,0,0,80.82191781,81.48148148,81.81818182,50,88.88888889,100,58.43373494,66.66666667,77.77777778,0,100,27.25921031,46.41509434,50,40,24.01295809,12.90322581,26.73350042,18.35443038,32.17213115,16.84073107,42.44604317,53.84615385,64.52111226,15.88785047,0,71.05263158,10.18518519,12.90322581,0,75.90361446,0,75.90361446
2007,Veliko Turnovo,56.39810427,65.71428571,60,80,100,0,0,77.27272727,72.72727273,66.66666667,0,0,100,66.66666667,50,0,0,0,42.7390791,45.28301887,50,0,41.19646499,45.45454545,25.74031891,11.76470588,44.18604651,25,43.75,25,81.02564103,14.28571429,0,95.45454545,30.76923077,80,0,72.22222222,0,72.22222222
2007,Vidin,52.41102181,51.51515152,44.44444444,100,0,0,0,53.84615385,50,0,0,66.66666667,0,53.65853659,0,100,0,0,40.3240324,60,0,0,39.46587537,20,30.23255814,44.44444444,28,52.17391304,42.85714286,0,77.98408488,6.25,0,83.33333333,38.46153846,100,0,65.2173913,0,71.42857143
2007,Vratsa,49.11117807,65.38461538,50,100,0,0,50,85,85.71428571,88.88888889,100,0,100,60.24096386,0,75,0,100,40.02607562,58.06451613,0,0,39.42687747,47.36842105,22.50803859,41.17647059,35.48387097,31.81818182,42.62295082,71.42857143,74.32835821,30,0,75,23.07692308,0,100,82.14285714,0,82.14285714
2007,Gabrovo,67.67326733,79.54545455,66.66666667,0,100,0,100,87.5,100,66.66666667,0,0,0,79.54545455,100,25,0,100,60.52830189,71.42857143,0,0,57.92682927,62.5,45.84382872,53.84615385,63.77952756,73.33333333,55.55555556,0,81.27853881,27.27272727,0,80,66.66666667,50,75,80,0,80
2007,Dobritch,51.34730539,63.1147541,27.27272727,66.66666667,0,0,33.33333333,70.58823529,60,80,33.33333333,100,100,61.42857143,100,75,0,100,37.58819756,50,100,0,33.94216134,38.88888889,21.42857143,27.27272727,40.1459854,9.022556391,41.66666667,50,70.85427136,13.33333333,0,100,42.85714286,50,100,77.94117647,0,78.78787879
2007,Kardzhali,65.65217391,66.07142857,50,100,100,0,0,71.42857143,100,50,0,0,100,66.66666667,0,0,0,0,51.24481328,60,0,0,49.71751412,75,36.36363636,85.71428571,50,35,54.54545455,50,87.2909699,42.85714286,0,81.81818182,0,0,0,79.16666667,0,86.36363636
2007,Kyustendil,46.61545847,54.66666667,20,50,0,0,0,77.77777778,66.66666667,66.66666667,100,0,0,45.83333333,100,100,0,0,34.02298851,64.28571429,0,0,32.33923579,38.0952381,32.63157895,53.84615385,32.22222222,40,46.66666667,0,68.85813149,15.87301587,100,52,0,0,25,46.80851064,0,46.66666667
2007,Lovech,50.19083969,73.8317757,71.42857143,100,0,0,0,91.66666667,100,100,0,0,0,71.83098592,0,100,0,0,34.84021824,63.63636364,100,0,31.35985199,0,26.09970674,60,37.5,16.66666667,55.55555556,100,75.57932264,23.52941176,0,92.85714286,20,0,0,75,0,75
2007,Montana,63.49206349,83.92857143,88.88888889,85.71428571,0,0,0,94.11764706,100,100,100,0,66.66666667,80,100,100,0,0,53.3459596,61.53846154,0,0,51.7580872,100,47.41641337,30,56.12244898,41.66666667,61.29032258,0,83.05400372,10.63829787,0,92.85714286,14.28571429,0,100,90.90909091,0,90
2007,Pazardzhik,56.13577023,73.7804878,42.85714286,71.42857143,60,0,0,92,85.71428571,83.33333333,75,96.42857143,100,63.80952381,100,83.33333333,0,100,43.79276637,54.38596491,0,0,41.78255373,31.25,25.24752475,42.30769231,39.69465649,17.24137931,50,66.66666667,74.96671105,13.69863014,0,93.02325581,9.090909091,0,0,81.08108108,100,80.55555556
2007,Pernik,51.7652909,76.27118644,61.53846154,80,50,0,0,60,100,33.33333333,100,0,0,74.46808511,0,57.14285714,0,0,33.73913043,48.38709677,0,0,31.20260022,37.93103448,23.91857506,19.04761905,34.25925926,12.24489796,32.5,66.66666667,73.57798165,12.85714286,0,68.42105263,20,33.33333333,0,70,0,68.42105263
2007,Pleven,51.31732339,66.43356643,76.92307692,92.30769231,100,0,0,68,86.66666667,66.66666667,0,33.33333333,50,66.1971831,0,33.33333333,0,25,34.41143287,45.69892473,75,0,31.65499124,37.77777778,26.03850051,22.3880597,34.7826087,25.43352601,39.47368421,66.66666667,82.85714286,9.836065574,0,88.0952381,14.63414634,85.71428571,0,74,0,74.74747475
2007,Plovdiv,49.81892805,68.15286624,50,90,100,50,0,76.66666667,80.76923077,73.33333333,100,50,88.88888889,64.96062992,100,87.5,100,0,37.18418162,48.48484848,40,0,31.96798493,23.91304348,25.82322357,34.17721519,29.21348315,20.29161604,67.47572816,44.44444444,74.44717445,14.63414634,0,68.11594203,9.375,0,87.5,92.24137931,0,92.13973799
2007,Razgrad,68.4341859,74.46808511,50,60,0,0,0,86.36363636,90.90909091,75,0,100,100,72.88135593,0,100,0,0,61.36363636,36.84210526,0,0,60.94470046,66.66666667,37.80487805,20,53.76344086,65.51724138,55.55555556,100,84.75,23.80952381,0,100,33.33333333,50,100,82.35294118,0,82.35294118
2007,Ruse,47.15359828,51.63934426,56.25,83.33333333,100,0,0,60,60,100,0,0,0,40,50,40,0,75,37.50677507,53,63.63636364,50,36.37630662,36.36363636,23.80952381,24.71910112,38.46153846,16.92307692,14.43298969,100,73.27586207,5.128205128,0,83.33333333,60,50,75,67.5,0,67.5
2007,Silistra,53.68956743,68.57142857,83.33333333,100,50,0,0,50,75,33.33333333,0,0,0,70.45454545,0,0,0,0,41.2037037,33.33333333,0,0,42.62295082,25,25.20325203,20,25,27.27272727,29.41176471,,75.76687117,18.75,0,100,33.33333333,33.33333333,0,76.92307692,0,76.92307692
2007,Sliven,48.20051414,44.44444444,55.55555556,66.66666667,66.66666667,0,0,56.52173913,50,71.42857143,100,0,50,39.24050633,33.33333333,50,0,66.66666667,42.12261042,68,0,0,43.21895425,42.85714286,26.45502646,31.64556962,45.38461538,48.14814815,38.88888889,25,64.26116838,4,0,57.14285714,42.85714286,0,0,64.86486486,0,64.86486486
2007,Smolyan,72.0505618,39.39393939,33.33333333,0,100,0,0,66.66666667,50,100,0,0,0,31.81818182,100,0,0,0,62.98507463,100,0,0,61.72839506,80,55.69620253,40,62.96296296,38.46153846,0,0,86.55172414,20,0,100,100,0,0,77.77777778,0,87.5
2007,Sofia  city,37.88415286,63.58974359,30.86419753,26.08695652,50,100,0,69.10569106,77.27272727,69.23076923,100,53.33333333,100,64.66165414,46.66666667,63.63636364,0,75,28.007509,44.16826004,45.45454545,44.82758621,24.43055472,29.12513843,13.09955663,16.61073826,55.05565863,11.68105637,42.59259259,52.83018868,48.28521079,6.488549618,0,61.53846154,26.92307692,6.586826347,60.71428571,81.48967552,0,82.89374529
2007,Sofia,62.23126089,76.88442211,68.18181818,86.66666667,50,0,0,87.5,88.88888889,83.33333333,100,0,0,75.38461538,50,100,0,0,44.54342984,55,0,0,42.68214055,70.58823529,38.58267717,30.43478261,31.4516129,42.85714286,23.07692308,100,82.53839935,17.39130435,0,95.45454545,30.43478261,80,100,77.77777778,0,87.5
2007,Stara Zagora,51.39072848,71.35678392,52.38095238,100,83.33333333,0,0,84.61538462,88.88888889,62.5,100,100,0,67.9245283,100,62.5,0,80,39.10908453,57.77777778,100,0,38.07960607,33.33333333,31.04693141,29.16666667,35.48387097,20.52401747,34.04255319,50,71.52051488,16.2601626,0,77.08333333,9.090909091,66.66666667,66.66666667,78.30188679,0,78.0952381
2007,Targovishte,72.32142857,84.26966292,100,0,100,0,0,100,100,100,100,100,100,79.62962963,0,66.66666667,0,100,62.9778672,76.47058824,0,0,60.92384519,61.53846154,46.31147541,50,37.64705882,39.3442623,42,0,90.83769634,58.33333333,0,95.23809524,0,50,0,100,0,100
2007,Haskovo,47.37430168,50.38167939,69.23076923,100,50,0,0,58.82352941,61.53846154,66.66666667,100,33.33333333,100,47.05882353,0,50,0,100,35.18518519,63.15789474,100,100,33.16510454,25,31.56342183,30.76923077,31.61764706,27.48091603,32.25806452,0,69.41323346,8.163265306,0,77.77777778,11.11111111,12.5,0,66.66666667,0,64.0625
2007,Shumen,52.72349272,53.03030303,20,60,0,0,0,70,62.5,100,100,0,100,55.71428571,100,0,0,0,44.96644295,46.15384615,0,0,43.88663968,52.94117647,32.74336283,40,32.40740741,28.125,28.57142857,50,71.83544304,33.33333333,0,43.75,16.66666667,40,100,55.55555556,0,55.55555556
2007,Yambol,54.79041916,65.85365854,75,100,100,0,0,60,75,50,0,0,0,62.74509804,100,0,0,100,45.01424501,47.36842105,50,0,46.08915055,25,45.81497797,21.73913043,47.5,34.28571429,35.55555556,0,78.4503632,14.28571429,0,100,27.27272727,0,0,100,100,100
2007,Total,47.68728067,65.68421053,51.60550459,73.29192547,65.43209877,20,13.04347826,74.86910995,76.39751553,76.28865979,80.64516129,70.23809524,83.33333333,62.74818783,54.41176471,67.39130435,100,75.55555556,35.94795198,48.49799733,49.13793103,40.47619048,33.39921871,24.61340206,21.5282781,23.10469314,42.44230475,17.99831791,43.55602315,50.68493151,67.08342089,13.17100166,3.448275862,76.63690476,18.30357143,16.27906977,61.62790698,77.74261603,34,78.80770629
2008,Blagoevgrad,53.88984935,77.6119403,63.63636364,85.71428571,0,0,0,80,70,66.66666667,0,100,100,76.06837607,100,80,0,80,36.98805461,48.52941176,100,100,33.86651958,30.90909091,26.74418605,28.20512821,46.01769912,21.96261682,52.12765957,100,76.1627907,8.333333333,0,82.60869565,45.45454545,0,0,67.46411483,0,69.34673367
2008,Burgas,40.10422442,59.64912281,45,57.14285714,60,0,0,61.53846154,57.14285714,77.77777778,100,0,60,54.77031802,16.66666667,58.33333333,100,33.33333333,29.81651376,35.31598513,25,0,27.20588235,15.89147287,20.74521652,11.97183099,29.11153119,18.09290954,54.6961326,50,61.64742917,12.02185792,0,81.57894737,8.196721311,12.5,0,84.89208633,66.66666667,85.71428571
2008,Varna,43.44672336,66.96428571,56.66666667,100,100,0,0,78.72340426,75,84.21052632,75,50,66.66666667,65.34653465,83.33333333,64.28571429,0,0,29.49903661,47.80876494,38.46153846,0,25.11961722,18.03278689,22.13642214,19.82758621,34.79125249,17.20430108,47.25274725,66.66666667,68.90080429,11.2244898,0,70,10.63829787,25.80645161,100,68.86227545,0,69.51219512
2008,Veliko Turnovo,54.95772483,60,53.84615385,100,100,0,0,63.15789474,25,72.72727273,100,0,0,59.18367347,0,100,0,0,40.63670412,50,0,0,39.9703923,48.7804878,26.3681592,13.33333333,50.34482759,38.59649123,19.44444444,0,81.31868132,14.28571429,0,93.75,45.45454545,37.5,0,68,0,70.83333333
